NumberID,Smile,Class
5230,COC(=O)C1=C(Nc2ccc(Br)cc2)C[C@@H](c2ccc(OC)cc2)N(c2ccc(Br)cc2)[C@@H]1c1ccc(OC)cc1,inactive
5231,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,inactive
5232,O=C(NCc1ccccc1)O[C@H]1CO[C@@H]2[C@H](OC(=O)c3ccccc3)CO[C@H]12,inactive
5233,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],inactive
5234,CCN1CCN(c2ccc(C3CC(c4ccc(OC)cc4)=NN3C(C)=O)cc2)CC1,inactive
5235,COc1ccccc1CNCCCCCCNCCCCCCCNCCCCCCNCc1ccccc1OC,inactive
5236,CCOC(=O)C1=C(Nc2ccc(OC)cc2)C[C@@H](c2ccccc2)N(c2ccc(OC)cc2)[C@@H]1c1ccccc1,inactive
5237,CN1Cc2cc(O)ccc2N(C)C1c1cccs1,inactive
5238,CCOC(=O)Cc1csc(NC(=O)C[n+]2ccc(/C=N/O)cc2)n1.[Cl-],inactive
5239,C(=C/C[n+]1ccccc1)\C[n+]1ccccc1.[Br-].[Br-],inactive
5240,CC(=O)O[C@H]1[C@@H](NC(=O)c2ccccc2)[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)[C@@H](CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@@H]12,inactive
5241,CCCC(=O)OCC[N+](C)(C)C,inactive
5242,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3ccc(O)c(/C=N/O)c3)CC1)CC2,inactive
5243,C#CCN(C)C(C)Cc1cccc(OC(=O)N(C)CC)c1,inactive
5244,CC(C)Cc1ccc(C(C)C(=O)O)cc1,inactive
5245,CN1Cc2cc(O)ccc2N(C)C1c1ccc(Cl)cc1,inactive
5246,[Br-].[Br-].c1cc[n+](Cc2cccc(C[n+]3ccccc3)c2)cc1,inactive
5247,O=C(C[n+]1ccc(/C=N/O)cc1)Nc1nccs1.[Cl-],inactive
5248,COc1cccc([N+](C)(C)C)c1C,inactive
5249,C[N+](C)(C)CCCl,inactive
5250,COc1cc(OCC=C(C)C)c2ccc(=O)oc2c1,inactive
5251,CC(C)=CCc1cc2ccc(=O)oc2cc1O,inactive
5252,[Br-].[Br-].c1cc[n+](CCCCCCC[n+]2ccccc2)cc1,inactive
5253,CN1Cc2cc(O)ccc2N(C)C1c1cccc(Cl)c1,inactive
5254,CN1Cc2cc(O)ccc2N(C)C1c1ccncc1,inactive
5255,Nc1c2c(nc3ccccc13)-c1ccccc1CO2,inactive
5256,COc1ccc([C@@H]2CC(=O)c3c(O)cc(O)cc3O2)cc1O,inactive
5257,COC(=O)C1=C(Nc2ccc(Br)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(Br)cc2)[C@@H]1c1ccc(C)cc1,inactive
5258,CCOC(=O)c1csc(NC(=O)C[n+]2ccc(/C=N/O)cc2)n1.[Cl-],inactive
5259,[Br-].[Br-].c1ccc(C[n+]2ccc3ccccc3c2)c(C[n+]2ccc3ccccc3c2)c1,inactive
5260,CO[C@@H]1CC2=CC[C@H]3[C@@H]4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]3[C@@]2(C)C[C@@H]1O,inactive
5261,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(-c5nnn[nH]5)cc4)[nH]3)ccc21,inactive
5262,CCCCN(CCCC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,inactive
5263,CC(C)N1Cc2cc(O)ccc2N(C)C1c1ccccc1,inactive
5264,O=C(/C=N/O)Nc1ccc[n+](CC[n+]2cccc(NC(=O)/C=N/O)c2)c1.[Br-].[Br-],inactive
5265,O/N=C/c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1,inactive
5266,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(OC)cc1,inactive
5267,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCc1ccc(O)c(/C=N/O)n1)CC2,inactive
5268,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C(C)C)OC2.[Br-],inactive
5269,CCN(CC)CC/N=C(\NO)c1nc(-c2ccccc2)no1,inactive
5270,c1ccc(-c2cc(-c3ccccc3)c(NCCN3CCOCC3)nn2)cc1,inactive
5271,CCN(CC)C(C)CN1c2ccccc2Sc2ccccc21,inactive
5272,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(F)cc4)[nH]3)ccc21,inactive
5273,CCN(Cc1ccccc1)Cc1ccc(-c2cc3cc(OCCNC(=O)/C=C/c4ccc(Cl)c(Cl)c4)ccc3oc2=O)cc1,inactive
5274,Nc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,inactive
5275,Cl.Cl.Nc1ccc(O)c(CN2CCOCC2)c1,inactive
5276,CN1CCN(C(C#N)c2ccc3c(c2)OCO3)CC1,inactive
5277,CC(C)(C)OC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccccc2)N(c2ccccc2)[C@@H]1c1ccccc1,inactive
5278,CCCN1Cc2cc(O)ccc2N(C)C1c1ccccc1,inactive
5279,CCC1OCc2c[n+](C)c(C)c(OC(=O)N(C)C)c2CO1.[Br-],inactive
5280,COc1ccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)cc1,inactive
5281,COC[n+]1ccn(C)c1/C=N/O.[Cl-],inactive
5282,O=c1ccc2ccc(O)cc2o1,inactive
5283,N/C(=N\O)c1cc[n+](CCC[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],inactive
5284,C=CC[N+](C)(C)C,inactive
5285,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(c5ccccc5)CC4)cc3)C2)cc1OC,inactive
5286,CCOC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccccc2)N(c2ccccc2)[C@@H]1c1ccccc1,inactive
5287,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCCc1cc(C)nc(/C=N/O)c1O)CC2,inactive
5288,C[N+](C)(C)CCO,inactive
5289,C#CCCCC[n+]1ccc(/C=N/O)cc1.[Cl-],inactive
5290,O/N=C/c1nc(CCCCCSc2c3c(nc4ccccc24)CCCC3)ccc1O,inactive
5291,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4I)[nH]3)ccc21,inactive
5292,COc1cc(C2CC(=O)c3c(cc(O)c(C/C=C(\C)CCC=C(C)C)c3O)O2)cc(OC)c1O,inactive
5293,COc1ccc(C2=NN(C(C)=O)C(c3ccc(-n4cnc5ccccc54)cc3)C2)cc1OC,inactive
5294,COc1cc2c(cc1OC)C(c1ccccc1)N(CCCCCc1ccnc(/C=N/O)c1O)CC2,inactive
5295,COC(=O)C1=C(Nc2ccc(F)cc2)C[C@@H](c2ccc(F)cc2)N(c2ccc(F)cc2)[C@@H]1c1ccc(F)cc1,inactive
5296,COc1cc(C(C#N)N2CCCC2)cc(OC)c1OC,inactive
5297,COc1ccccc1CNCCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCNCc1ccccc1OC,inactive
5298,CN1Cc2cc(O)ccc2N(C)C1c1ccccc1,inactive
5299,COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccc3c(c2)OCO3)N(c2ccccc2)[C@@H]1c1ccc2c(c1)OCO2,inactive
5300,CC(C)N(CCS/C(=N\O)C(=O)c1ccc(Cl)cc1)C(C)C.Cl,inactive
5301,CNCc1cc(N)ccc1O.Cl.Cl,inactive
5302,C#CCCOC[n+]1ccn(C(C)(C)C)c1/C=N/O.[Cl-],inactive
5303,O/N=C\c1cccc[n+]1COCCOC[n+]1ccccc1/C=N/O.[Cl-].[Cl-],inactive
5304,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C,inactive
5305,C[n+]1ccccc1C=NO,inactive
5306,COc1cc(C(C#N)N2CCN(C)CC2)ccc1O,inactive
5307,CN1Cc2cc(O)ccc2N(C)C1c1cccc2ccccc12,inactive
5308,CN1Cc2cc(O)ccc2N(C)C1c1ccoc1,inactive
5309,COc1ccc(C(=O)c2ccc(CN3CCOCC3)cc2)cc1OC,inactive
5310,COc1ccc(C)c([N+](C)(C)C)c1,inactive
5311,O=C(O)c1ccccc1O,inactive
5312,COc1ccc(C(C#N)N2CCN(C)CC2)cc1O,inactive
5313,O=c1c(O)c(-c2ccc(O)c(O)c2)oc2cc(O)cc(O)c12,inactive
5314,COc1cc(C(C#N)N2CCCC2)ccc1O,inactive
5315,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccccc4N)[nH]3)ccc21,inactive
5316,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)cc1,inactive
5317,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)cc1,inactive
5318,COc1ccc(C(C#N)N2CCOCC2)cc1O,inactive
5319,C[n+]1ccccc1/C=N/O.[Cl-],inactive
5320,C[n+]1ccccc1/C=N/O.[Cl-],inactive
5321,C[n+]1ccccc1/C=N/O.[Cl-],inactive
5322,CC(C)(C)[C@@]1(O)C[N+](C)(C)CCO1,inactive
5323,COc1ccc(C(C#N)N2CCN(C)CC2)cc1OC,inactive
5324,CCOC(=O)C1=C(Nc2ccc(Cl)cc2)C[C@@H](c2ccc(OC)cc2)N(c2ccc(Cl)cc2)[C@@H]1c1ccc(OC)cc1,inactive
5325,COc1cc(C(C#N)N2CCCCC2)cc(OC)c1OC,inactive
5326,C[N+]1(C)CCO[C@@](O)(C(F)(F)F)C1,inactive
5327,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4ccc(O)cc4)[nH]3)ccc21,inactive
5328,CN(CCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive
5329,COc1cc(C(C#N)N2CCOCC2)cc(OC)c1OC,inactive
5330,CC(C)=CC(=O)O[C@H]1Cc2cc3ccc(=O)oc3cc2OC1(C)C,inactive
5331,CCOC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccc(F)cc2)N(c2ccccc2)[C@@H]1c1ccc(F)cc1,inactive
5332,CCN(CC)CCS/C(=N\O)c1nc(C(C)(C)C)no1,inactive
5333,Nc1c2c(nc3ccccc13)-c1ccccc1NCCC2,inactive
5334,COc1cc2c(cc1OC)CN(CC1CCN(Cc3ccc(O)c(/C=N/O)c3)CC1)CC2,inactive
5335,COc1ccc(C(C#N)N2CCCC2)cc1O,inactive
5336,COc1cc(C(C#N)N2CCN(C)CC2)cc(OC)c1OC,inactive
5337,COc1cc(C(C#N)N2CCOCC2)ccc1O,inactive
5338,c1ccc(-c2ccc(NCCCN3CCOCC3)nn2)cc1,inactive
5339,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(-c3nnc(-c4cccc(Cl)c4)[nH]3)ccc21,inactive
5340,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1[N+](=O)[O-],inactive
5341,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(C)cc(/C=N/O)c3O)CC1)CC2,inactive
5342,[Cl-].[Cl-].c1ccc2c(c1)ccc[n+]2COC[n+]1cccc2ccccc21,inactive
5343,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1Cl,inactive
5344,Cc1cccc(C2N(C)Cc3cc(O)ccc3N2C)c1,inactive
5345,C#CCN(C)C1CCc2cccc(OC(=O)N(C)CC)c21.Cl,inactive
5346,C[N+](C)(C)CCS,inactive
5347,OCc1cc(-c2ccccc2)nnc1NCCN1CCOCC1,inactive
5348,[Br-].[Br-].c1ccc2c[n+](CCC[n+]3ccc4ccccc4c3)ccc2c1,inactive
5349,COc1cc(C(C#N)N2CCCCC2)ccc1O,inactive
5350,CO[C@@H]1C=C[C@@]23c4cc5c(cc4CN(C[C@@H]2O)[C@H]3C1)OCO5,inactive
5351,Cl.Cl.Nc1ccc(O)c(CN2CCCCC2)c1,inactive
5352,Nc1c2c(nc3ccccc13)CCCC2,inactive
5353,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],inactive
5354,CCOC(=O)C1=C(Nc2ccc(Cl)cc2)C[C@@H](c2ccccc2)N(c2ccc(Cl)cc2)[C@@H]1c1ccccc1,inactive
5355,C[N+](C)(C)CCCCI,inactive
5356,COc1ccc(C(C#N)N2CCCCC2)cc1O,inactive
5357,Cl.Cl.Nc1ccc(O)c(Cn2ccnc2)c1,inactive
5358,CN(CCCCCCCOc1ccc2c(c1)O/C(=C\c1cccc3ccccc13)C2=O)Cc1cccc(O)c1,inactive
5359,CCOC(=O)C1=C(Nc2ccc(OC)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(OC)cc2)[C@@H]1c1ccc(C)cc1,inactive
5360,COC(=O)Nc1ccc2n(c1)cc(-c1ccccc1)[n+]2C.[Cl-],inactive
5361,CC1=CC2Cc3nc4[nH]ncc4c(N)c3C(C1)C2,inactive
5362,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(Cl)cc2)c2ccccc12,inactive
5363,CCc1ccccc1SC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5364,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc([N+](=O)[O-])cc2)c2ccccc12,inactive
5365,CCCCCSC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5366,CC1=CC2Cc3nc4oc(C5CC5)nc4c(N)c3C(C1)C2,inactive
5367,CCCCCCCSC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5368,CSc1n[nH]c2nc3c(c(N)c12)C1CC(C)=CC(C3)C1,inactive
5369,CC(C)CCSC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5370,CCC1=CC2Cc3nc4oc(C5CC5)nc4c(N)c3C(C1)C2,inactive
5371,CC(C)CCSC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5372,CCCCN(CC(=O)NCc1ccccc1)C(=O)CCCCCn1cc[n+](C)c1/C=N\O.[I-],inactive
5373,CCc1ccc(SC(=O)OCC[N+](C)(C)C)cc1.[Cl-],inactive
5374,CCc1ccc(SC(=O)OCC[N+](C)(C)C)cc1.[Cl-],inactive
5375,CCCCCCCSC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5376,CCCCSC(=O)OCC[N+](C)(C)C.[Cl-],inactive
5377,Cc1c(OC(=O)N(C)C)c2c(c[n+]1C)COC(C)(C)OC2.[Br-],inactive
5378,CC(=O)N(C)[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](N(C)C)CC[C@]4(C)[C@H]3CC[C@]12C,inactive
5379,C/C=C(\C)C(=O)N[C@H]1C(OC(C)=O)C[C@@]2(C)C(CC[C@H]3C4CC=C([C@H](C)N(C)C)[C@@]4(C)CC[C@@H]32)[C@H]1OC(C)=O,inactive
5380,CN1CC2C(=O)N(c3ccc(F)cc3)C(=O)C2C12C(=O)c1ccccc1C2=O,inactive
5381,CCN(CC)CCCCCCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,inactive
5382,[Br-].[Br-].c1cc[n+](CCCC[n+]2ccccc2)cc1,inactive
5383,CC(C)(C)OC(=O)N1CCN(c2nccc(NCc3cccc4ccccc34)n2)CC1,inactive
5384,CCN(CC)CCOc1ccc(-c2nc3cc(C)ccc3[nH]2)cc1,inactive
5385,N#CC(c1ccc2c(c1)OCO2)N1CCCC1,inactive
5386,COc1cc(C#N)cc[n+]1C.F[B-](F)(F)F,inactive
5387,COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2cccc([N+](=O)[O-])c2)N(c2ccccc2)[C@@H]1c1cccc([N+](=O)[O-])c1,inactive
5388,C[N+]1(C)CCO[C@@](O)(c2ccc([N+](=O)[O-])cc2)C1.[Cl-],inactive
5389,Cc1ccc([C@H]2C3=C(CC(C)(C)CC3=O)Oc3nc4c(c(N)c32)CCCC4)cc1,inactive
5390,CCOC(=O)C1=C(Nc2ccc(C)cc2)C[C@@H](c2ccccc2)N(c2ccc(C)cc2)[C@@H]1c1ccccc1,inactive
5391,CCN(CC)CCS/C(=N\O)C(=O)c1ccc(Cl)cc1.Cl,inactive
5392,C#CCNC1CCCc2ccc(OC(=O)N(C)CC)cc21,inactive
5393,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,inactive
5394,C#CCC1CCCc2ccc(OC(=O)N(C)CC)cc21,inactive
5395,C#CCN[C@@H]1CCc2ccc(OC(=O)N(C)CC)cc21,inactive
5396,COc1cc2c(cc1OC)C(c1ccccc1)N(CC1CCN(Cc3cc(C)cc(/C=N/O)c3O)CC1)CC2,inactive
5397,C#CCNC1CCc2cccc(OC(=O)N(C)CC)c21.Cl,inactive
5398,CNc1ccccc1-c1nc(C(N)=O)cs1,inactive
5399,CCN(CC)Cc1cccc(C(=O)c2c(-c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3)oc3ccccc23)c1,inactive
5400,CCOc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1,inactive
5401,C[N+](C)(C)CCCCCBr,inactive
5402,COc1ccccc1CN1CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(Cc2ccccc2OC)Cc2ccc(cc2)-c2ccc(cc2)C1,inactive
5403,COc1ccccc1CNCCCCCC(=O)NCCCCCCCCNC(=O)CCCCCNCc1ccccc1OC,inactive
5404,CCOC(=O)C1=C(Nc2ccc(C)cc2)C[C@@H](c2ccc(Cl)cc2)N(c2ccc(C)cc2)[C@@H]1c1ccc(Cl)cc1,inactive
5405,COc1ccc(C(=O)c2ccc(CN3CCc4ccccc4C3)cc2)cc1OC,inactive
5406,COc1c(F)c[n+](C)cc1F.O=S(=O)([O-])C(F)(F)F,inactive
5407,COc1c2occc2cc2ccc(=O)oc12,inactive
5408,c1ccc(-c2nnc(NCN3CCCCC3)s2)cc1,inactive
5409,CCCC/N=C(/C=N/O)N(C)C.Cl,inactive
5410,COc1ccc(C(C#N)N2CCOCC2)cc1OC,inactive
5411,CCCC/N=C(/C=N/O)N(C)C.Cl,inactive
5412,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],inactive
5413,CC(=O)Nc1ccc(-c2c3ccccc3[n+](C)c3ccccc23)cc1.F[B-](F)(F)F,inactive
5414,COc1cc(/C=N/O)c(O)c(CN2CCC(CN3CCc4cc(OC)c(OC)cc4C3c3ccccc3)CC2)c1,inactive
5415,O=P(O)(NN1CCCCC1)Oc1ccccc1,inactive
5416,CCOC(=O)C1=C(Nc2ccc(F)cc2)C[C@@H](c2ccc(Cl)cc2)N(c2ccc(F)cc2)[C@@H]1c1ccc(Cl)cc1,inactive
5417,COc1ccc(CN2CCC(CCC(=O)c3ccc4c(c3)NCCCC4)CC2)cc1,inactive
5418,CCOC(OCC)c1ccc(/C=C/C(=O)/C=C/c2ccc(C(OCC)OCC)cc2)cc1,inactive
5419,CCOC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccc(C)cc2)N(c2ccccc2)[C@@H]1c1ccc(C)cc1,inactive
5420,COc1cc2c(cc1OC)CN(Cc1ccc(O)c(/C=N/O)c1)CC2,inactive
5421,Cn1cc[n+](COCc2ccccc2)c1/C=N/O.[Cl-],inactive
5422,c1ccc(CN2CCC(CNc3ccc(-c4ccccc4)nn3)CC2)cc1,inactive
5423,Cn1cc[n+](COCC2CCCc3ccccc32)c1/C=N/O.[Cl-],inactive
5424,O/N=C/c1ccccn1,inactive
5425,O=c1c2cc(OCCCn3ccnc3)ccc2nc2n1CCCc1ccccc1-2,inactive
5426,O=c1c2cc(OCCCn3ccnc3)ccc2nc2n1CCCc1ccccc1-2,inactive
5427,Cc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1,inactive
5428,NC(=O)c1cc[n+](C/C=C/C[n+]2ccc(/C=N/O)cc2)cc1.[Br-].[Br-],inactive
5429,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(Br)cc(/C=N/O)c3O)CC1)CC2,inactive
5430,c1ccc(-c2ncc(NCN3CCCCC3)nn2)cc1,inactive
5431,O=C(COc1ccc(-c2ccccc2)cc1)NCCCN1CCCCC1,inactive
5432,COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccc(C)cc2)N(c2ccccc2)[C@@H]1c1ccc(C)cc1,inactive
5433,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],inactive
5434,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1.[Cl-].[Cl-],inactive
5435,COc1ccc2c3c1O[C@H]1C[C@H](O)CC[C@@]31CCN(C)C2,inactive
5436,N#CC(c1ccc2c(c1)OCO2)N1CCOCC1,inactive
5437,COc1ccc(-c2cc3c(c(=O)o2)C(=O)C2[C@@]4(C)CC[C@H](O)[C@@](C)(CO)C4C[C@H](O)[C@@]2(C)O3)cc1OC,inactive
5438,C/C=C1/C(=O)C[C@@]2(C)[C@@H]3CC[C@H]4C(C)(C)[C@@H](N(C)C)CC[C@@]45C[C@@]35CC[C@]12C,inactive
5439,COC(=O)C1=C(Nc2ccc(OC)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(OC)cc2)[C@@H]1c1ccc(C)cc1,inactive
5440,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC,inactive
5441,c1ccc2[nH]c(N3CCCCC3)nc2c1,inactive
5442,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1,inactive
5443,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1,inactive
5444,CN(C)CCCN(c1nc2ccccc2[nH]1)c1nc2ccccc2[nH]1,inactive
5445,C[N+](C)(C)CCCCBr,inactive
5446,COc1cccc([N+](C)(C)C)c1,inactive
5447,c1ccc(COC[C@H]2NC[C@H](OCc3ccccc3)[C@@H](OCc3ccccc3)[C@@H]2OCc2ccccc2)cc1,inactive
5448,c1ccc(-c2cnc(NCN3CCCCC3)nn2)cc1,inactive
5449,O=C1CCN(Cc2ccccc2)C/C1=C\c1cn(C(=O)c2ccc(F)cc2)c2ccccc12,inactive
5450,COP1(=O)CCCC(CO)=C(C)O1,inactive
5451,Cc1cc(-c2c3ccccc3[n+](C)c3ccccc23)cc(C)c1C.F[B-](F)(F)F,inactive
5452,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCN2CCCCC2)cc1,inactive
5453,COc1cc(C#N)cc[n+]1C.F[B-](F)(F)F,inactive
5454,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl,inactive
5455,C[n+]1c2ccccc2c(-c2ccccc2)c2ccccc21.F[B-](F)(F)F,inactive
5456,N#CC(c1ccc2c(c1)OCO2)N1CCCCC1,inactive
5457,C#CCCCC[n+]1ccccc1/C=N/O.[Cl-],inactive
5458,C/C=C(\C)C(=O)N[C@H]1[C@@H](O)C[C@]2(C)[C@H]3CC[C@@]4(C)C(=CC[C@@H]4[C@H](C)N(C)C)[C@@H]3CC[C@H]2[C@H]1OC(C)=O,inactive
5459,CN(Cc1ccccc1)Cc1ccc(/C=C2\Cc3ccc(OCCCCCN4CCC(c5ccccc5)CC4)cc3C2=O)cc1,inactive
5460,CCN1CCCC1CNc1ccc(-c2ccccc2)nn1,inactive
5461,C#CCCCC[n+]1cn(C)c(/C=N/O)n1.[Cl-],inactive
5462,O=c1c2ccccc2nc2n1CCC2,inactive
5463,COc1cc2c(cc1OC)C(c1ccccc1)N(Cc1ccc(O)c(/C=N/O)c1)CC2,inactive
5464,CN(CCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1,inactive
5465,COc1ccc(/C=N/NC(=O)CN2CCC(Cc3ccccc3)CC2)cc1OC,inactive
5466,COc1ccc(C2=NN(C(C)=O)C(c3ccc(N4CCN(Cc5ccccc5)CC4)cc3)C2)cc1OC,inactive
5467,C[N+](C)(C)c1cccc([N+](=O)[O-])c1.[Cl-],inactive
5468,CNc1ccccc1-c1nc(C(=O)OC)cs1,inactive
5469,[Br-].[Br-].c1cc[n+](CCCCCC[n+]2ccccc2)cc1,inactive
5470,CCOc1ccc(Cc2nc3cc(C(=O)N(CC)CC)ccc3n2CCCCN2CCCCC2)cc1,inactive
5471,[Br-].[Br-].c1cc[n+](Cc2ccccc2C[n+]2ccccc2)cc1,inactive
5472,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(Cl)cc(/C=N/O)c3O)CC1)CC2,inactive
5473,COc1ccc(C#N)c[n+]1C.F[B-](F)(F)F,inactive
5474,O/N=C/c1cc[n+](COC[n+]2ccc(/C=N/O)cc2)cc1,inactive
5475,CCN(CC)c1ccc(/C=C/c2cc(N3CCCCC3)c3ccccc3n2)cc1,inactive
5476,C#CCN(Cc1ccc2cccc(O)c2n1)C(C#N)C1CCN(Cc2ccccc2)CC1,inactive
5477,NCCCCCCNC1=CC(=O)c2ccccc2C1=O,inactive
5478,CCCN(CCC)CCOc1ccc(C(=O)/C=C/c2ccccc2)cc1,inactive
5479,C#CCOP(C)(=O)OC(C(F)(F)F)C(F)(F)F,inactive
5480,c1ccc(CN2CCC(Nc3ccc(-c4ccccc4)nn3)CC2)cc1,inactive
5481,COC(=O)C1=C(Nc2ccccc2)C[C@@H](c2ccccc2)N(c2ccccc2)[C@@H]1c1ccccc1,inactive
5482,CC1(C)C[C@@H](c2ccccc2)C(CN2C(=O)c3ccccc3C2=O)=NO1,inactive
5483,[Br-].[Br-].c1ccc2c[n+](C[n+]3ccc4ccccc4c3)ccc2c1,inactive
5484,COc1cc2c(cc1OC)CN(CC1CCN(Cc3cc(F)cc(/C=N/O)c3O)CC1)CC2,inactive
5485,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1.[Cl-].[Cl-],inactive
5486,COc1cc2c(cc1O)C(Cc1ccc(O)c(Oc3cc(CC4c5cc(O)c(OC)cc5CCN4C)ccc3OC)c1)N(C)CC2,inactive
5487,CCNc1c2c(nc3ccc(OC)cc13)CCCC2.Cl,inactive
5488,O=C1/C(=C/c2ccc(N3CCCC3)cc2)CC/C1=C\c1ccc(N2CCCC2)cc1,inactive
5489,NC(=O)c1cc[n+](COC[n+]2ccccc2/C=N/O)cc1,inactive
5490,NC(=O)O,inactive
5491,CC(C)(O)[C@@H]1Cc2cc3ccc(=O)oc3cc2O1,inactive
5492,Nc1c2c(nc3cc([N+](=O)[O-])ccc13)-c1ccccc1C2,inactive
5493,CN(CCCCCCCOc1ccc(-c2oc3ccccc3c2C(=O)c2c3ccccc3cc3ccccc23)cc1)Cc1ccccc1,inactive
5494,COC(=O)C1=C(Nc2ccc(C)cc2)C[C@@H](c2ccc(C)cc2)N(c2ccc(C)cc2)[C@@H]1c1ccc(C)cc1,inactive
5495,CCN(CC)Cc1cc2cc(c1O)Oc1ccc(cc1)C[C@H]1c3cc(c(OC)cc3CCN1C)Oc1c(OC)c(OC)cc3c1[C@@H](C2)N(C)CC3,inactive
5496,CNc1ccccc1-c1nc(C(=O)O)cs1,inactive
5497,CC(C)(O[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O)[C@H]1Cc2cc3ccc(=O)oc3cc2O1,inactive
